X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X170,X171,X172,X173,X174,X175,X176,X177,X178,X179,X180,X181,X182,X183,X184,X185,X186,X187,X188,X189,X190,X191,X192,X193,X194,X195,X196,X197,X198,X199,X200,X201,X202,X203,X204,X205,X206,X207,X208,X209
1,-6,-8,-9,-9,-8,-12,-12,-14,-14,-19,-12,-12,-16,-14,-16,-14,-12,-12,-11,-12,-17,-17,-19,-19,-16,-14,-16,-17,-14,-17,-17,-14,-12,-12,-14,-16,-14,-17,-12,-9,-9,-8,-3,-6,-6,-8,-6,1,6,19,33,43,48,46,54,49,59,76,91,108,120,139,161,160,157,176,203,246,299,325,374,421,471,527,580,624,674,737,801,863,934,985,1054,1105,1137,1171,1206,1243,1264,1293,1310,1318,1325,1329,1328,1320,1302,1280,1251,1221,1185,1156,1113,1057,999,921,830,751,692,647,596,528,453,390,338,286,232,187,126,81,49,6,-9,-8,-8,-33,-38,-41,-38,-19,0,-3,-11,-12,-19,-12,3,-46,-76,-65,-41,-30,11,-11,-43,-36,-14,-1,-19,-32,-54,-76,-49,-32,-3,-24,-48,-44,-40,-41,-44,-33,-35,-35,-30,-48,-54,-46,-33,-38,-36,-44,-30,-28,-25,-20,-27,-20,-17,-14,-9,-12,-9,-9,-9,-14,-16,-22,-14,-12,-11,-16,-20,-17,-16,-16,-12,-19,-25,-28,-19,-19,-20,-22,-25,-25,-25,-27
-1,-9,-14,-19,-17,-17,-17,-16,-14,-17,-19,-17,-20,-17,-16,-19,-17,-20,-19,-19,-16,-17,-16,-16,-19,-19,-17,-19,-17,-20,-20,-17,-19,-20,-19,-17,-12,-17,-16,-17,-12,-12,-9,-6,-3,-1,0,1,3,6,19,27,36,43,48,49,49,49,64,80,105,118,128,157,165,160,179,198,235,290,326,373,421,474,536,586,637,693,754,818,882,947,1004,1068,1118,1152,1185,1217,1246,1270,1299,1317,1326,1329,1338,1333,1331,1312,1291,1267,1238,1205,1168,1120,1063,1003,937,846,759,709,648,596,515,442,384,344,302,241,185,129,88,52,9,-9,-9,-3,-27,-35,-33,-38,-19,1,-8,-14,-14,-19,-17,-4,-38,-65,-59,-60,-36,6,-1,-33,-46,-27,-28,-38,-28,-28,-38,-49,-30,-1,-24,-46,-54,-51,-49,-46,-32,-51,-46,-43,-52,-54,-46,-46,-41,-40,-36,-28,-25,-25,-27,-35,-22,-19,-12,-12,-14,-22,-22,-19,-16,-14,-16,-16,-14,-14,-16,-19,-14,-12,-11,-11,-20,-30,-30,-22,-17,-20,-22,-30,-36,-36,-33
0,-6,-8,-9,-11,-11,-11,-12,-12,-11,-11,-11,-9,-12,-12,-12,-12,-12,-11,-16,-16,-14,-16,-14,-12,-16,-16,-19,-19,-14,-14,-19,-14,-16,-12,-14,-14,-14,-11,-11,-8,-9,-11,-4,-1,-1,-3,0,4,4,19,28,40,43,49,54,49,56,72,84,105,120,134,164,161,158,180,217,259,297,325,374,422,482,544,592,642,703,768,829,893,965,1018,1077,1122,1161,1196,1229,1261,1287,1309,1329,1333,1335,1338,1342,1330,1316,1295,1269,1239,1205,1175,1130,1079,1020,944,847,767,709,654,608,534,466,400,352,304,245,187,129,81,49,4,-8,-8,-4,-30,-43,-40,-33,-32,-16,-1,-19,-20,-12,-14,-9,-56,-80,-60,-52,-25,9,-17,-40,-35,-12,-19,-35,-44,-44,-64,-49,-27,-4,-35,-52,-48,-43,-46,-33,-33,-48,-41,-38,-54,-48,-38,-35,-36,-38,-46,-35,-24,-22,-33,-28,-22,-20,-6,-4,-9,-17,-12,-14,-11,-14,-14,-9,-8,-16,-22,-22,-9,-6,-12,-17,-22,-24,-25,-19,-19,-25,-30,-28,-33,-28,-24
3,-11,-11,-17,-12,-20,-16,-14,-17,-17,-17,-17,-17,-17,-19,-22,-22,-22,-19,-16,-19,-19,-20,-22,-19,-19,-17,-19,-20,-16,-16,-16,-14,-14,-12,-14,-11,-14,-12,-16,-9,-11,-9,-8,-8,0,0,4,8,11,19,35,36,40,48,52,59,65,80,91,105,126,144,165,160,161,190,217,256,298,331,382,426,487,544,592,645,704,775,831,898,972,1031,1086,1126,1164,1201,1240,1268,1297,1316,1331,1334,1341,1336,1332,1320,1302,1281,1259,1233,1200,1167,1110,1046,970,895,821,759,709,658,605,538,466,402,338,281,232,181,123,72,28,3,0,3,-11,-32,-40,-46,-35,-6,-6,-4,-14,-27,-27,-11,-22,-73,-72,-60,-51,-19,9,-16,-43,-38,-12,4,-3,-35,-67,-91,-59,-19,12,-17,-44,-56,-44,-40,-41,-32,-38,-46,-35,-48,-56,-46,-28,-33,-40,-36,-35,-35,-19,-25,-27,-16,-14,-17,-16,-11,-8,-3,-8,-17,-14,-14,-17,-14,-19,-17,-14,-14,-9,-4,-11,-17,-19,-24,-24,-20,-22,-22,-20,-20,-22,-25
3,-8,-12,-11,-14,-16,-12,-11,-12,-11,-14,-12,-14,-11,-14,-11,-11,-12,-12,-17,-12,-12,-11,-14,-14,-14,-16,-16,-16,-20,-14,-16,-11,-9,-11,-11,-12,-9,-12,-16,-11,-8,-3,0,3,1,-3,1,1,6,19,32,44,49,48,54,49,60,76,89,107,120,134,163,168,157,182,209,246,299,331,373,427,480,547,597,644,682,741,817,885,948,1006,1067,1123,1155,1185,1216,1243,1275,1302,1320,1328,1332,1332,1329,1323,1302,1280,1254,1225,1192,1159,1115,1065,1010,945,850,767,711,653,596,519,451,397,352,299,241,184,124,86,49,6,-6,-8,-17,-32,-36,-30,-25,-20,-14,-12,-16,-12,-12,-14,-16,-65,-78,-54,-44,-11,11,-22,-40,-32,-24,-17,-16,-35,-51,-67,-44,-32,-4,-25,-57,-52,-46,-41,-30,-32,-54,-44,-43,-46,-54,-40,-41,-36,-36,-38,-35,-17,-28,-38,-24,-12,1,-9,-19,-17,-17,-12,-6,-9,-12,-14,-20,-20,-14,-8,-4,-9,-11,-16,-16,-19,-17,-20,-17,-17,-20,-24,-27,-30,-22,-22
-1,-11,-17,-19,-14,-16,-16,-16,-17,-17,-19,-17,-17,-20,-19,-16,-19,-20,-17,-14,-17,-14,-17,-19,-19,-19,-20,-17,-19,-16,-17,-17,-14,-16,-14,-14,-12,-12,-14,-12,-9,-11,-6,-3,-3,0,0,8,12,14,19,33,43,41,44,57,57,64,80,91,105,124,139,161,160,160,187,220,262,305,339,389,441,506,565,611,661,728,813,863,917,984,1048,1103,1151,1180,1220,1252,1279,1308,1325,1338,1346,1349,1346,1341,1324,1300,1282,1263,1241,1209,1178,1120,1060,1004,925,837,771,722,674,618,538,459,400,345,305,246,182,123,78,36,4,3,3,-12,-32,-40,-33,-25,-17,-6,-17,-19,-19,-19,-11,-35,-73,-75,-54,-41,-4,11,-17,-40,-32,-20,-11,-24,-44,-62,-59,-17,-9,-6,-35,-65,-49,-30,-25,-27,-32,-52,-54,-49,-52,-41,-41,-40,-36,-30,-35,-32,-20,-27,-32,-20,-9,-11,-16,-14,-6,-11,-11,-9,-12,-14,-14,-14,-12,-12,-14,-17,-14,-11,-14,-16,-20,-20,-25,-19,-22,-27,-27,-28,-24,-19,-17
1,-11,-14,-16,-17,-16,-16,-16,-16,-14,-16,-17,-17,-19,-17,-16,-14,-16,-19,-19,-19,-16,-14,-16,-17,-22,-19,-17,-19,-20,-22,-22,-19,-19,-17,-17,-17,-14,-14,-19,-19,-16,-16,-11,-9,-8,-8,-1,1,6,17,32,40,40,41,48,49,59,67,81,94,110,124,158,166,153,169,193,233,285,313,349,395,445,509,559,605,651,723,807,861,909,954,1020,1082,1126,1158,1190,1217,1239,1263,1286,1298,1298,1298,1297,1294,1278,1247,1218,1190,1156,1129,1085,1033,970,911,829,735,675,607,563,496,424,353,309,265,221,182,134,96,52,14,-12,-12,-3,-11,-25,-28,-43,-22,-6,-1,-6,-14,-16,-16,-8,-24,-67,-67,-51,-38,-6,0,-22,-35,-27,-14,-14,-25,-40,-51,-49,-38,-20,-11,-40,-43,-43,-49,-46,-44,-36,-30,-36,-41,-51,-52,-38,-30,-33,-38,-35,-28,-25,-35,-25,-14,-17,-17,-16,-19,-24,-19,-11,-4,-1,-11,-16,-16,-22,-19,-17,-14,-14,-12,-17,-27,-30,-25,-25,-24,-17,-17,-28,-30,-35,-36
0,-12,-17,-19,-17,-16,-16,-16,-12,-11,-11,-14,-16,-17,-19,-20,-20,-17,-17,-19,-19,-19,-20,-20,-19,-20,-20,-20,-19,-20,-22,-20,-17,-19,-19,-17,-17,-20,-17,-20,-17,-17,-16,-14,-11,-9,-8,-3,1,8,17,32,32,35,40,38,48,59,72,80,96,107,126,163,164,155,171,193,233,285,313,355,397,443,509,562,618,672,738,808,869,928,985,1050,1114,1154,1183,1209,1234,1260,1287,1313,1321,1323,1323,1319,1318,1302,1278,1252,1220,1188,1159,1113,1057,994,938,864,762,690,627,584,522,451,373,333,285,240,198,145,99,62,24,-1,-9,0,-22,-33,-30,-33,-30,-1,0,-6,-9,-11,-9,0,-41,-78,-68,-56,-30,9,-3,-36,-41,-16,-9,-28,-25,-22,-43,-48,-40,-14,-9,-27,-41,-51,-57,-51,-35,-28,-40,-40,-49,-56,-59,-49,-38,-36,-32,-32,-25,-22,-27,-28,-24,-22,-16,-6,-12,-20,-19,-24,-22,-17,-14,-20,-17,-19,-24,-22,-17,-11,-9,-16,-19,-28,-32,-25,-25,-28,-24,-25,-30,-33,-30
0,-9,-16,-12,-14,-12,-12,-17,-17,-16,-16,-16,-16,-14,-17,-16,-17,-14,-16,-16,-17,-25,-17,-19,-19,-17,-17,-17,-24,-20,-19,-19,-19,-17,-16,-17,-19,-17,-17,-16,-16,-9,-11,-4,-1,0,-3,-3,1,3,17,30,40,44,44,48,48,54,73,84,102,120,134,155,156,152,168,201,241,288,320,357,398,451,509,565,613,659,722,786,840,903,959,1029,1082,1114,1148,1181,1215,1237,1266,1284,1295,1301,1298,1298,1292,1273,1252,1223,1194,1159,1130,1082,1031,976,904,810,736,685,632,582,512,442,376,337,283,227,180,126,78,44,1,-12,-12,-1,-22,-32,-35,-38,-30,-4,-1,-8,-14,-22,-22,-4,-41,-86,-60,-51,-30,12,-12,-40,-32,-4,-4,-22,-27,-48,-65,-59,-30,0,-16,-36,-46,-44,-46,-49,-28,-38,-36,-36,-52,-60,-48,-35,-32,-38,-43,-28,-28,-24,-30,-24,-22,-22,-22,-17,-19,-16,-9,-11,-3,-8,-20,-14,-8,-12,-19,-16,-12,-14,-12,-11,-14,-20,-22,-24,-27,-30,-27,-32,-28,-25,-22
1,-6,-12,-16,-16,-14,-14,-16,-14,-14,-17,-16,-19,-19,-19,-17,-17,-20,-19,-22,-20,-20,-20,-19,-17,-19,-19,-22,-17,-24,-20,-19,-20,-20,-19,-22,-20,-20,-19,-16,-17,-17,-17,-17,-17,-16,-9,-6,-1,3,17,28,41,38,40,43,48,54,68,80,91,104,120,158,176,158,163,192,217,283,325,355,398,442,503,559,615,656,716,792,855,913,953,1007,1070,1124,1156,1187,1214,1238,1260,1289,1295,1299,1304,1299,1292,1283,1254,1222,1188,1155,1126,1079,1028,962,905,825,741,674,608,563,498,432,362,317,270,217,177,131,89,56,27,-3,-9,-4,-9,-30,-30,-41,-33,-4,0,-4,-16,-24,-19,-1,-4,-56,-60,-62,-44,-9,0,-20,-28,-25,-8,-8,-24,-44,-57,-54,-40,-17,0,-27,-49,-52,-52,-40,-35,-33,-41,-48,-48,-48,-49,-43,-35,-33,-35,-41,-27,-22,-25,-28,-27,-22,-14,-11,-14,-17,-16,-16,-16,-14,-17,-20,-14,-19,-24,-24,-17,-17,-17,-16,-17,-24,-32,-33,-32,-28,-25,-28,-32,-33,-30
0,-8,-12,-12,-16,-16,-14,-14,-16,-14,-16,-16,-16,-11,-17,-14,-16,-17,-17,-17,-17,-14,-19,-17,-16,-16,-19,-20,-20,-19,-20,-19,-17,-19,-17,-17,-16,-14,-16,-12,-14,-9,-11,-11,-14,-9,-4,0,3,11,17,32,40,35,43,49,51,57,70,80,91,110,128,156,166,158,168,197,233,281,315,355,400,446,507,557,610,660,727,802,849,908,946,1022,1087,1129,1158,1185,1214,1238,1265,1291,1304,1302,1302,1300,1292,1278,1251,1225,1198,1164,1126,1081,1023,964,908,826,732,671,610,567,504,429,354,317,275,227,184,132,83,51,19,-6,-14,0,-25,-30,-32,-44,-24,-3,-1,-1,-9,-17,-16,-6,-33,-60,-65,-59,-40,-14,-3,-17,-30,-27,-12,-9,-25,-35,-54,-57,-46,-33,0,-27,-46,-49,-54,-51,-38,-33,-40,-44,-48,-54,-57,-40,-32,-30,-36,-27,-22,-24,-25,-24,-17,-16,-17,-14,-22,-20,-17,-14,-12,-4,-12,-25,-20,-20,-17,-11,-19,-14,-17,-16,-19,-24,-27,-30,-25,-22,-22,-27,-30,-33,-35
1,-11,-12,-16,-16,-16,-16,-12,-11,-14,-16,-16,-16,-17,-16,-16,-16,-19,-19,-19,-19,-17,-12,-14,-17,-14,-19,-17,-16,-17,-19,-14,-16,-16,-16,-16,-12,-12,-16,-16,-11,-12,-11,-1,-1,-3,0,3,4,9,17,30,41,43,41,46,48,49,67,81,99,116,128,145,161,160,169,198,225,281,310,353,401,451,510,571,619,674,743,810,869,936,991,1052,1103,1133,1169,1202,1228,1257,1285,1306,1316,1316,1318,1314,1306,1289,1266,1241,1212,1180,1154,1111,1053,981,909,823,743,690,629,586,530,459,389,336,281,229,182,129,84,48,-1,-14,-9,-14,-28,-27,-33,-38,-12,-3,-11,-9,-9,-24,-14,-8,-49,-81,-67,-48,-30,1,-3,-38,-46,-25,-27,-38,-28,-33,-44,-49,-22,-9,-28,-52,-54,-43,-49,-44,-28,-44,-43,-40,-46,-56,-52,-38,-35,-40,-40,-27,-28,-16,-28,-33,-17,-14,-9,-8,-17,-20,-25,-17,-6,-8,-20,-17,-16,-16,-20,-14,-12,-9,-11,-12,-24,-27,-24,-19,-17,-16,-25,-30,-30,-32,-27
0,-6,-12,-16,-16,-16,-14,-17,-16,-17,-16,-19,-14,-17,-16,-17,-19,-20,-22,-19,-19,-19,-19,-20,-20,-16,-19,-19,-22,-22,-22,-20,-22,-19,-19,-17,-16,-19,-20,-16,-17,-17,-16,-12,-14,-11,-6,-4,1,9,17,32,33,35,38,41,44,56,68,81,91,107,120,155,182,161,163,192,227,288,318,350,402,447,507,570,616,664,729,794,853,919,967,1033,1092,1127,1163,1185,1216,1235,1262,1284,1297,1297,1300,1297,1291,1268,1246,1225,1201,1171,1137,1083,1023,962,910,834,751,688,634,581,514,447,386,330,278,224,173,129,84,51,12,3,-4,-14,-28,-27,-19,-25,-6,-4,-14,-12,-6,-8,-8,-11,-65,-67,-54,-44,0,11,-17,-36,-32,-28,-28,-14,-27,-40,-52,-28,-20,1,-20,-51,-57,-48,-41,-24,-25,-48,-56,-48,-44,-52,-44,-41,-44,-38,-36,-32,-20,-30,-25,-27,-25,-9,-9,-17,-22,-17,-19,-11,-9,-11,-16,-16,-16,-16,-19,-11,-11,-12,-12,-17,-24,-28,-30,-30,-28,-25,-25,-30,-33,-27,-25
1,-4,-11,-16,-16,-17,-19,-17,-17,-17,-16,-16,-16,-16,-12,-16,-17,-19,-17,-17,-20,-25,-17,-16,-19,-16,-16,-19,-17,-17,-20,-19,-20,-19,-19,-17,-16,-17,-17,-16,-17,-16,-14,-12,-11,-8,-4,-3,0,4,17,32,38,43,49,49,51,52,67,78,97,115,126,156,169,156,166,198,238,294,325,360,403,458,522,571,623,672,744,818,879,940,989,1047,1114,1156,1185,1218,1246,1265,1290,1310,1318,1323,1323,1321,1310,1295,1268,1238,1210,1178,1148,1105,1050,978,924,839,756,696,634,579,506,437,378,334,288,237,189,132,94,57,14,0,-11,3,-25,-35,-33,-35,-24,-3,-4,-3,-9,-14,-19,-1,-22,-70,-70,-56,-33,0,9,-24,-38,-33,-17,-28,-30,-22,-30,-38,-43,-8,-4,-35,-49,-48,-49,-49,-32,-30,-44,-40,-36,-51,-52,-44,-33,-35,-41,-32,-30,-27,-25,-27,-25,-24,-19,-17,-12,-14,-12,-17,-12,-11,-9,-14,-19,-17,-22,-22,-17,-19,-17,-17,-12,-22,-24,-20,-19,-20,-19,-19,-25,-28,-25
3,-12,-17,-16,-19,-16,-17,-14,-12,-14,-16,-14,-16,-19,-16,-14,-16,-16,-16,-19,-19,-14,-17,-16,-17,-19,-20,-19,-20,-22,-19,-24,-17,-16,-17,-19,-16,-14,-14,-17,-12,-16,-16,-12,-12,-9,-8,-3,0,6,17,30,41,46,44,51,46,52,70,83,94,112,126,155,164,150,172,203,238,289,321,355,403,458,522,578,621,664,736,813,872,928,977,1042,1106,1151,1182,1217,1246,1266,1295,1314,1318,1321,1323,1318,1310,1295,1265,1242,1215,1183,1148,1101,1045,986,924,847,759,696,634,581,509,442,381,339,286,232,182,126,88,51,6,-4,-9,0,-24,-35,-33,-40,-24,1,-1,-3,-9,-14,-17,-3,-16,-78,-72,-54,-32,-6,0,-32,-36,-20,-6,-12,-22,-40,-62,-51,-35,-16,-9,-36,-51,-49,-51,-46,-38,-35,-46,-35,-36,-49,-49,-40,-36,-38,-33,-27,-28,-28,-24,-25,-19,-19,-19,-14,-17,-20,-11,-14,-8,-3,-9,-20,-25,-24,-24,-16,-14,-16,-19,-19,-25,-25,-24,-27,-22,-19,-17,-24,-30,-35,-30
-1,-11,-14,-16,-12,-14,-14,-14,-14,-14,-11,-9,-12,-16,-17,-19,-19,-17,-19,-17,-16,-20,-19,-20,-20,-19,-22,-20,-20,-20,-20,-19,-20,-16,-17,-16,-17,-17,-17,-17,-19,-17,-17,-16,-14,-12,-6,-1,1,9,17,32,41,38,44,43,44,57,70,80,99,115,131,165,171,152,166,195,230,294,322,355,403,450,507,563,612,663,732,802,861,921,970,1033,1092,1135,1164,1196,1228,1251,1280,1308,1318,1318,1324,1321,1312,1291,1264,1240,1211,1182,1150,1099,1041,978,921,842,754,693,628,583,520,451,386,333,283,241,193,139,104,56,19,0,-6,-1,-12,-25,-32,-36,-32,-1,-3,-6,-1,-14,-12,-1,-30,-76,-67,-59,-38,0,8,-22,-43,-30,-6,-19,-25,-30,-51,-46,-49,-16,-4,-28,-43,-48,-56,-46,-32,-44,-46,-48,-54,-56,-51,-49,-41,-38,-28,-27,-33,-19,-24,-28,-19,-14,-9,-12,-25,-24,-16,-17,-9,-6,-14,-22,-22,-19,-19,-16,-19,-19,-22,-27,-28,-25,-27,-25,-25,-22,-22,-28,-32,-33,-27
1,-11,-14,-17,-16,-16,-14,-14,-14,-16,-19,-16,-16,-16,-14,-14,-17,-16,-17,-19,-17,-16,-14,-17,-20,-16,-16,-16,-20,-17,-19,-17,-19,-19,-16,-16,-12,-14,-12,-12,-14,-11,-11,-6,-6,-3,0,3,0,4,17,27,36,46,48,49,51,54,65,83,99,113,123,152,161,161,173,192,225,280,315,358,405,453,511,562,610,664,730,802,858,929,983,1042,1092,1129,1164,1195,1231,1252,1281,1299,1311,1318,1319,1315,1305,1284,1257,1233,1207,1179,1148,1110,1049,981,905,823,757,695,639,581,511,443,392,342,288,232,173,120,75,44,1,-8,-9,-17,-35,-35,-32,-27,-17,-3,-16,-11,-6,-14,-9,-17,-76,-83,-46,-38,-4,8,-30,-46,-36,-24,-20,-25,-40,-49,-73,-43,-11,-3,-35,-57,-56,-46,-44,-40,-33,-48,-46,-49,-57,-54,-40,-40,-40,-40,-40,-32,-30,-22,-27,-27,-16,-16,-12,-4,-22,-17,-17,-16,-14,-16,-20,-19,-17,-19,-19,-16,-9,-11,-12,-16,-20,-32,-30,-25,-24,-22,-22,-25,-28,-28,-27
-1,-9,-16,-16,-17,-14,-14,-14,-12,-12,-14,-16,-12,-12,-11,-12,-12,-12,-16,-16,-12,-11,-11,-16,-17,-16,-17,-17,-16,-17,-17,-17,-16,-16,-14,-17,-11,-11,-12,-11,-12,-14,-8,-6,-3,-3,-1,1,1,6,17,27,40,49,48,52,49,59,72,86,102,115,129,153,160,156,179,205,238,283,312,357,405,464,522,568,611,666,733,810,866,919,967,1026,1085,1122,1156,1186,1218,1244,1276,1292,1297,1303,1307,1302,1295,1273,1252,1228,1201,1164,1132,1082,1023,962,893,800,719,671,615,573,507,437,369,325,283,232,189,128,78,44,4,-6,-12,-4,-27,-30,-32,-35,-30,-8,-6,-9,-9,-16,-19,0,-41,-83,-67,-54,-33,9,-4,-38,-44,-11,-17,-24,-30,-49,-60,-52,-17,-3,-25,-49,-54,-41,-46,-43,-35,-51,-44,-43,-54,-56,-43,-40,-35,-35,-35,-25,-25,-24,-24,-30,-22,-17,-14,-17,-20,-17,-16,-14,-14,-19,-16,-11,-12,-14,-16,-12,-11,-14,-14,-14,-17,-20,-19,-20,-16,-12,-16,-24,-28,-24,-24
-1,-9,-16,-12,-16,-11,-12,-14,-9,-12,-12,-14,-12,-14,-9,-14,-17,-16,-19,-19,-17,-17,-17,-19,-19,-19,-19,-17,-19,-17,-20,-17,-17,-16,-14,-19,-16,-16,-11,-17,-16,-14,-12,-8,-4,-3,-1,0,4,6,17,33,43,48,56,56,54,57,72,86,105,121,136,168,168,163,179,203,246,297,325,362,406,464,530,591,639,684,749,823,889,951,1004,1065,1129,1169,1206,1243,1275,1305,1332,1348,1350,1358,1359,1355,1343,1324,1303,1276,1244,1209,1183,1143,1084,1015,948,855,770,717,664,615,547,470,403,357,309,262,211,145,89,54,16,-3,-11,-3,-20,-32,-32,-30,-28,-3,-4,-20,-11,-4,-12,-8,-36,-84,-70,-44,-30,0,-6,-38,-49,-36,-25,-24,-35,-43,-43,-48,-28,-9,-12,-49,-54,-49,-51,-48,-24,-43,-48,-43,-48,-56,-41,-36,-38,-36,-38,-27,-32,-20,-25,-35,-25,-24,-9,-9,-16,-19,-17,-19,-14,-14,-19,-17,-16,-14,-16,-14,-11,-4,-4,-11,-19,-24,-24,-22,-12,-14,-20,-32,-28,-25,-22
0,-9,-11,-12,-12,-11,-14,-16,-16,-14,-12,-12,-12,-14,-11,-12,-12,-12,-12,-14,-16,-14,-16,-16,-16,-17,-16,-17,-16,-20,-17,-17,-17,-17,-14,-12,-12,-16,-16,-12,-12,-11,-3,0,-1,-3,-3,-1,1,6,17,28,43,48,43,54,48,59,72,84,99,115,136,157,158,155,173,200,237,288,318,366,407,466,532,584,628,679,740,810,866,932,991,1059,1108,1147,1174,1206,1237,1262,1288,1302,1310,1318,1322,1315,1309,1289,1272,1246,1214,1176,1145,1099,1044,988,914,825,756,706,647,594,517,445,394,350,301,243,181,113,73,35,-3,-8,-1,-9,-30,-36,-38,-32,-17,0,-8,-12,-14,-24,-14,-11,-60,-78,-54,-52,-25,11,-12,-41,-33,-14,-9,-16,-25,-48,-70,-48,-24,3,-11,-49,-52,-36,-41,-43,-35,-38,-38,-32,-48,-62,-49,-33,-33,-35,-43,-36,-24,-20,-28,-30,-20,-17,-16,-12,-16,-17,-9,-9,-9,-11,-17,-19,-17,-19,-16,-16,-9,-9,-8,-11,-16,-19,-22,-19,-22,-28,-30,-30,-27,-24,-22
-1,-9,-14,-14,-12,-12,-14,-14,-17,-14,-19,-16,-16,-16,-14,-16,-12,-14,-17,-16,-16,-17,-19,-19,-19,-17,-17,-19,-19,-17,-19,-14,-16,-16,-19,-19,-14,-16,-14,-12,-11,-11,-9,-6,-6,1,-1,0,0,6,17,30,40,43,46,51,54,60,68,84,107,115,129,158,161,157,169,192,235,293,322,360,407,464,533,576,621,676,743,812,870,939,999,1065,1115,1148,1180,1219,1248,1278,1297,1313,1325,1328,1329,1326,1315,1299,1277,1249,1222,1190,1160,1115,1055,999,930,836,751,698,642,600,535,461,387,341,290,235,184,129,86,51,11,-4,-4,-11,-25,-28,-22,-30,-12,3,-11,-11,-3,-11,-6,-19,-70,-72,-44,-38,-20,12,-6,-36,-49,-30,-35,-36,-28,-32,-46,-43,-11,-6,-38,-60,-59,-46,-41,-22,-44,-59,-51,-46,-46,-46,-46,-43,-43,-35,-35,-33,-14,-35,-33,-20,-17,-8,-19,-27,-14,-14,-11,-16,-20,-12,-16,-20,-22,-16,-14,-11,-12,-17,-17,-12,-19,-24,-22,-30,-28,-27,-33,-32,-28,-28,-28
-1,-9,-12,-14,-12,-11,-17,-17,-19,-16,-14,-12,-12,-14,-16,-11,-12,-16,-12,-12,-14,-14,-17,-16,-16,-16,-14,-14,-16,-16,-14,-17,-14,-12,-17,-12,-14,-12,-14,-16,-11,-9,-6,-3,-1,0,0,1,4,6,17,30,41,46,48,49,51,57,70,84,102,116,126,148,166,158,168,198,224,278,312,360,408,456,509,562,616,674,731,789,839,917,981,1040,1093,1129,1164,1196,1223,1244,1268,1293,1306,1306,1310,1306,1303,1287,1269,1244,1210,1169,1141,1100,1047,991,920,827,743,695,632,582,509,445,381,342,297,230,179,116,75,46,1,-12,-9,-6,-33,-40,-38,-43,-27,-3,-9,-12,-19,-19,-22,-9,-56,-75,-75,-49,-22,6,-22,-44,-36,-20,-14,-25,-41,-54,-60,-54,-32,-4,-30,-48,-46,-44,-49,-43,-35,-41,-40,-36,-49,-54,-43,-36,-38,-41,-46,-33,-27,-24,-30,-30,-22,-16,-4,-8,-12,-12,-9,-11,-16,-19,-17,-16,-17,-9,-14,-12,-6,-11,-11,-17,-22,-24,-25,-20,-20,-22,-22,-27,-30,-30,-25
3,-6,-11,-12,-11,-11,-11,-11,-19,-12,-11,-11,-9,-14,-14,-16,-16,-16,-12,-16,-16,-16,-17,-16,-16,-16,-19,-17,-19,-19,-17,-16,-14,-14,-12,-16,-17,-16,-12,-16,-12,-9,-9,-4,0,-3,3,0,1,4,17,25,33,41,44,49,52,59,68,83,102,116,131,157,163,157,176,193,230,285,317,363,408,458,517,568,621,674,736,805,858,932,994,1059,1111,1145,1177,1212,1241,1264,1291,1316,1323,1332,1332,1328,1323,1307,1286,1260,1232,1195,1166,1119,1067,1004,934,834,761,706,650,587,517,450,400,357,306,238,179,128,81,48,8,-4,0,-8,-33,-41,-32,-27,-28,-6,-4,-16,-14,-4,-9,-14,-64,-83,-48,-41,-19,4,-27,-36,-33,-16,-22,-25,-46,-44,-60,-25,-20,-6,-25,-51,-51,-44,-56,-40,-28,-36,-38,-43,-48,-54,-41,-32,-35,-38,-41,-35,-24,-20,-33,-30,-22,-20,-3,-4,-14,-12,-9,-12,-11,-16,-19,-17,-17,-9,-11,-12,-14,-12,-14,-17,-22,-25,-25,-24,-24,-25,-25,-30,-36,-36,-22
